id_polo,sg_uf_polo,no_municipio_polo,nome_polo,polo_conceito,id_ies,ies_uf,sg_ies,ies_organizacao_academica,no_curso,tipo_curso,no_chamada_curso,qt_alunos_ativo
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,13
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,2
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,6
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,13
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,9
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,19
191,RJ,PETROPOLIS,PETROPOLIS - QUITANDINHA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,19
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,5
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,12
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,12
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,6
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,6
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,9
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,9
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,10
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,27
191,RJ,PETROPOLIS,PETROPOLIS - QUITANDINHA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,25
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,14
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,16
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,11
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,8
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,17
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,19
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,34
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,16
191,RJ,PETROPOLIS,PETROPOLIS - QUITANDINHA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,27
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,20
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,10
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,16
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,10
200,RJ,SAO GONCALO,SAO GONCALO - GRADIM,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,41
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,25
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,7
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,13
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,19
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,38
191,RJ,PETROPOLIS,PETROPOLIS - QUITANDINHA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,35
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,20
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,22
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,26
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,34
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,20
200,RJ,SAO GONCALO,SAO GONCALO - GRADIM,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,31
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,28
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,25
200,RJ,SAO GONCALO,SAO GONCALO - GRADIM,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,34
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,31
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,22
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,25
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,6
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,14
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,6
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,18
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,18
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,16
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,37
200,RJ,SAO GONCALO,SAO GONCALO - GRADIM,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,32
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,15
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,25
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,4
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,14
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,4
186,RJ,MACAE,MACAE - IMBOACICA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,34
181,RJ,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,8
199,RJ,SAO FRANCISCO DE ITABAPOANA,SAO FRANCISCO DE ITABAPOANA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,11
185,RJ,ITAPERUNA,ITAPERUNA - PRESIDENTE COSTA E SILVA,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,24
200,RJ,SAO GONCALO,SAO GONCALO - GRADIM,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,35
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,15
184,RJ,ITAOCARA,ITAOCARA - CENTRO,AA,24,RJ,UENF,Universidade,CIENCIAS BIOLOGICAS,LICENCIATURA,UAB,8
190,RJ,PARACAMBI,PARACAMBI - FABRICA,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,11
198,RJ,SAO FIDELIS,SAO FIDELIS - DIRLEY PERLINGEIRO DE ABREU,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,2
192,RJ,PIRAI,PIRAI - CENTRO,AA,24,RJ,UENF,Universidade,QUIMICA,LICENCIATURA,UAB,6
365,PA,CACHOEIRA DO ARARI,CACHOEIRA DO ARARI - PETROPOLIS,AA,25,PA,UEPA,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,50
529,PA,JACUNDA,JACUNDA - SANTA RITA,AA,25,PA,UEPA,Universidade,LETRAS PORTUGUES,LICENCIATURA,UAB,47
141,PB,ITABAIANA,ITABAIANA - JUCURI,FR,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,47
142,PB,ITAPORANGA,ITAPORANGA - CENTRO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,25
148,PB,POMBAL,POMBAL - CENTRO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,49
836,PB,CAMPINA GRANDE,CAMPINA GRANDE - BAIRRO UNIVERSISTARIO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,149
835,PB,JOAO PESSOA,JOAO PESSOA - CENTRO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,164
835,PB,JOAO PESSOA,JOAO PESSOA - CENTRO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,155
142,PB,ITAPORANGA,ITAPORANGA - CENTRO,AA,26,PB,UEPB,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,45
553,PR,LARANJEIRAS DO SUL,LARANJEIRAS DO SUL - ESTRADA PARA PORTO BARREIRA,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,14
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,14
324,PR,BANDEIRANTES,BANDEIRANTES - VILA MORETI,FR,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,13
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,21
611,PR,PALMITAL,PALMITAL - VILA PARQUE JUNIOR,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,4
631,PR,PINHAO,PINHAO - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,21
631,PR,PINHAO,PINHAO - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,8
478,PR,GOIOERE,GOIOERE - CENTRO,AA,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,8
419,PR,COLOMBO,COLOMBO - JD. NOSSA SENHORA DE FATIMA,AA,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,14
173,PR,IBAITI,IBAITI - S.JUDAS TADEU,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,13
425,PR,CONGONHINHAS,CONGONHINHAS - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,15
425,PR,CONGONHINHAS,CONGONHINHAS - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,4
664,PR,RIO NEGRO,RIO NEGRO - SEMINARIO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,14
731,PR,TELEMACO BORBA,TELEMACO BORBA - NOSSA SENHORA DO PERPETUO SOCORRO-BNH,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,29
744,PR,UMUARAMA,UMUARAMA - JARDIM SAO FERNANDES,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,9
744,PR,UMUARAMA,UMUARAMA - JARDIM SAO FERNANDES,AA,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,6
553,PR,LARANJEIRAS DO SUL,LARANJEIRAS DO SUL - ESTRADA PARA PORTO BARREIRA,AA,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,11
552,PR,LAPA,LAPA - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,6
179,PR,SIQUEIRA CAMPOS,SIQUEIRA CAMPOS - CENTRO,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,1
176,PR,PARANAGUA,PARANAGUA - JARDIM GUARAITUBA,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,20
171,PR,CRUZEIRO DO OESTE,CRUZEIRO DO OESTE - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,9
478,PR,GOIOERE,GOIOERE - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,29
504,PR,IPIRANGA,IPIRANGA - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,6
179,PR,SIQUEIRA CAMPOS,SIQUEIRA CAMPOS - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,8
837,PR,IVAIPORA,IVAIPORA - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,10
837,PR,IVAIPORA,IVAIPORA - CENTRO,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,2
173,PR,IBAITI,IBAITI - S.JUDAS TADEU,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,34
837,PR,IVAIPORA,IVAIPORA - CENTRO,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,16
324,PR,BANDEIRANTES,BANDEIRANTES - VILA MORETI,FR,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,30
611,PR,PALMITAL,PALMITAL - VILA PARQUE JUNIOR,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,14
640,PR,PONTA GROSSA,PONTA GROSSA - UVARANAS,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,31
731,PR,TELEMACO BORBA,TELEMACO BORBA - NOSSA SENHORA DO PERPETUO SOCORRO-BNH,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,12
179,PR,SIQUEIRA CAMPOS,SIQUEIRA CAMPOS - CENTRO,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,30
516,PR,ITAMBE,ITAMBE - PARQUE INDUSTRIAL,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,17
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,10
305,PR,APUCARANA,APUCARANA - CENTRO,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,9
694,SP,SAO JOAO DA BOA VISTA,SAO JOAO DA BOA VISTA - CENTRO,AA,27,PR,UEPG,Universidade,HISTORIA,LICENCIATURA,UAB,19
611,PR,PALMITAL,PALMITAL - VILA PARQUE JUNIOR,AA,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,14
595,PR,NOVA SANTA ROSA,NOVA SANTA ROSA - CENTRO,FR,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,6
853,PR,SAO MATEUS DO SUL,SAO MATEUS DO SUL - CENTRO,FR,27,PR,UEPG,Universidade,MATEMATICA,LICENCIATURA,UAB,24
405,PR,CERRO AZUL,CERRO AZUL - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,50
171,PR,CRUZEIRO DO OESTE,CRUZEIRO DO OESTE - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,41
516,PR,ITAMBE,ITAMBE - PARQUE INDUSTRIAL,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,28
179,PR,SIQUEIRA CAMPOS,SIQUEIRA CAMPOS - CENTRO,AA,27,PR,UEPG,Universidade,LETRAS PORTUGUES E ESPANHOL,LICENCIATURA,UAB,50
173,PR,IBAITI,IBAITI - S.JUDAS TADEU,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,37
837,PR,IVAIPORA,IVAIPORA - CENTRO,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,30
179,PR,SIQUEIRA CAMPOS,SIQUEIRA CAMPOS - CENTRO,AA,27,PR,UEPG,Universidade,PEDAGOGIA,LICENCIATURA,UAB,39
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,33
527,PR,JACAREZINHO,JACAREZINHO - CENTRO,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,38
173,PR,IBAITI,IBAITI - S.JUDAS TADEU,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,32
531,PR,JAGUARIAIVA,JAGUARIAIVA - CIANE,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,26
534,SP,JAU,JAU - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,33
340,PR,BELA VISTA DO PARAISO,BELA VISTA DO PARAISO - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,16
345,PR,BITURUNA,BITURUNA - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,30
853,PR,SAO MATEUS DO SUL,SAO MATEUS DO SUL - CENTRO,FR,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,30
463,PR,FLOR DA SERRA DO SUL,FLOR DA SERRA DO SUL - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,28
527,PR,JACAREZINHO,JACAREZINHO - CENTRO,AA,27,PR,UEPG,Universidade,GEOGRAFIA,LICENCIATURA,UAB,29
531,PR,JAGUARIAIVA,JAGUARIAIVA - CIANE,AA,27,PR,UEPG,Universidade,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO,UAB,82
848,PR,DIAMANTE DO NORTE,DIAMANTE DO NORTE - CRN UEM,AA,27,PR,UEPG,Universidade,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO,UAB,22
340,PR,BELA VISTA DO PARAISO,BELA VISTA DO PARAISO - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO,UAB,27
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO,UAB,181
853,PR,SAO MATEUS DO SUL,SAO MATEUS DO SUL - CENTRO,FR,27,PR,UEPG,Universidade,GESTAO EDUCACIONAL: ORGANIZACAO ESCOLAR E TRABALHO PEDAGOGICO,ESPECIALIZAÇÃO,UAB,67
534,SP,JAU,JAU - CENTRO,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,44
531,PR,JAGUARIAIVA,JAGUARIAIVA - CIANE,AA,27,PR,UEPG,Universidade,ADMINISTRACAO PUBLICA,BACHARELADO,PNAP,46
531,PR,JAGUARIAIVA,JAGUARIAIVA - CIANE,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,22
848,PR,DIAMANTE DO NORTE,DIAMANTE DO NORTE - CRN UEM,AA,27,PR,UEPG,Universidade,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO,UAB,26
463,PR,FLOR DA SERRA DO SUL,FLOR DA SERRA DO SUL - CENTRO,AA,27,PR,UEPG,Universidade,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO,UAB,30
340,PR,BELA VISTA DO PARAISO,BELA VISTA DO PARAISO - CENTRO,AA,27,PR,UEPG,Universidade,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO,UAB,32
504,PR,IPIRANGA,IPIRANGA - CENTRO,AA,27,PR,UEPG,Universidade,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO,UAB,30
478,PR,GOIOERE,GOIOERE - CENTRO,AA,27,PR,UEPG,Universidade,"HISTORIA, ARTE E CULTURA",ESPECIALIZAÇÃO,UAB,32
610,PR,PALMEIRA,PALMEIRA - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,22
504,PR,IPIRANGA,IPIRANGA - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,23
425,PR,CONGONHINHAS,CONGONHINHAS - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO,PNAP,17
425,PR,CONGONHINHAS,CONGONHINHAS - CENTRO,AA,27,PR,UEPG,Universidade,GESTAO PUBLICA,ESPECIALIZAÇÃO,PNAP,24
478,PR,GOIOERE,GOIOERE - CENTRO,AA,27,PR,UEPG,Universidade,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO,UAB,14
731,PR,TELEMACO BORBA,TELEMACO BORBA - NOSSA SENHORA DO PERPETUO SOCORRO-BNH,AA,27,PR,UEPG,Universidade,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO,UAB,26
552,PR,LAPA,LAPA - CENTRO,AA,27,PR,UEPG,Universidade,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO,UAB,22
176,PR,PARANAGUA,PARANAGUA - JARDIM GUARAITUBA,AA,27,PR,UEPG,Universidade,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO,UAB,11
611,PR,PALMITAL,PALMITAL - VILA PARQUE JUNIOR,AA,27,PR,UEPG,Universidade,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO,UAB,6
